created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
Fri Jun 18 23:59:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Top question asked right now: what to do about J&amp;J 1-shot #COVID19 vaccine &amp; rise of #DeltaVariant? Not medical advice: lots of immunologists are hypothesizing &amp; predicting mixing vaccines of different types could yield equal/better response. Trials TBD.🧵
https://t.co/Hd1l6hWo44",0.19642857142857142,0.4089285714285714,en,450,194.0,nailatrahman,158,293,,,,
Fri Jun 18 23:59:46 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,505,333.0,storesknife,27,189,False,['COVID19'],,Omar 20 ⚢
Sat Jun 19 00:00:00 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,,0,,CoreResponse,14155,578,False,,,"United States, Haiti, Bahamas"
Sat Jun 19 00:00:00 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,0.0,0.0,,0,,onenewsph,9111,174,False,,,"Mandaluyong City, National Cap"
Sat Jun 19 00:00:01 +0000 2021,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,0.0,0.0,,0,,HealthNewsFL,6658,4222,False,,,"Tampa, FL"
Sat Jun 19 00:00:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 00:00:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 00:00:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 00:00:12 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,,0,,OscarsWild1,3154,3127,False,,,The Outer Rim
Sat Jun 19 00:00:25 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,,0,,KEESTORI,191,536,,,,On top of Life!
Sat Jun 19 00:00:41 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,506,334.0,GrevilleWhittle,213,121,False,['COVID19'],,Kirikiriroa
Sat Jun 19 00:00:45 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,,0,,JGatawe,397,0,,,,
Sat Jun 19 00:00:50 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Transplant recipients, hope is on the way. 

Thanks for bringing this to our attention, @KarlieInCali
#Covid_19 #COVID19 #COVIDVaccination 
https://t.co/B15UMX2SVS",0.2,0.2,en,12,8.0,RNjudyFlorida,517,831,,,,"Hobe Sound, FL"
Sat Jun 19 00:01:00 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#FridayVaccineFacts: what is #BringingSummerBack?

Bring Summer Back is a fun, flexible, community-centered approach to providing safe and effective COVID-19 vaccines to those 12+ in NC. 

Learn more at https://t.co/CB9eQr5aVp https://t.co/k4XUcmgKpY",0.38,0.4,en,16,7.0,sunitachoprausa,3212,522,,,,Morrisville
Sat Jun 19 00:01:14 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,447,240.0,bisamkatze,438,1581,True,,,"天の川銀河内（いて座A*から25,640光年にある猫屋敷内）"
Sat Jun 19 00:01:38 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,,0,,tractorbadger,362,317,,,,Middlesborough
Sat Jun 19 00:01:51 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Every day that supplies allow for further vaccines, we see the benefits. We're now down to 44 positive #COVID19 inpatients in hospital, 15 of those in ICU. 21 hospitals with just one case or less. Huge credit to public support &amp; for the take up of vaccines here. @HSELive",0.050841750841750855,0.39461279461279464,en,298,20.0,OisinMcGann,2746,2061,,,,Ireland
Sat Jun 19 00:02:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,1,1.0,pelegrinmarta,998,1050,,,,"Santiago, Metropolitana de San"
Sat Jun 19 00:02:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Israel will deliver more than a million doses of #COVID19 vaccines to the Palestinian Authority to help it fight the corona pandemic.

The 1st delivery, consisting of 100,000 vaccines, was transfered to the PA friday afternoon through Bitunia crossing.
https://t.co/7M3lWWr1J9",0.5,0.5,en,486,200.0,NirBalzam,6547,163,,,,"Kfar Saba, Israel"
Sat Jun 19 00:02:47 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#LongCovid remains an acute issue in the UK &amp; around the world. But, as our paper shows, data from @KingsCollegeLon indicates that while vaccination reduces the chance of #COVID19 by 85%, if infected, vaccines reduce the risk of #LongCovid by up to 30%.

https://t.co/IMadWBXnhS",0.6,0.9,en,12,9.0,fuchsy17,1650,2960,,,,
Sat Jun 19 00:03:10 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. https://t.co/2PAtFYkyUZ https://t.co/WcVq32s9WD",3.700743415417188e-17,0.6333333333333334,en,593,388.0,JustListen44,2353,3903,,"['Masks', 'Covid19', 'Myocarditis', 'DrHodkinson', 'DelBigtree']",,
Sat Jun 19 00:03:24 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0.0,0.0,,0,,Captain24436895,120,761,False,,,
Sat Jun 19 00:03:32 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,,0,,ArlenWms,28750,23339,False,,,"""the free and independent [U]nited States of America"""
Sat Jun 19 00:03:34 +0000 2021,"<a href=""http://naattuvartha.byethost33.com"" rel=""nofollow"">Naattuvartha</a>","And let's call Exposure K, the killing potential of #CabalWorld pushed #COVID19 ""vaccines"" and to kill off chances of reproduction.

Inventor of #mRNA Technology: #Vaccine Causes Lipid Nanoparticles to Accumulate in ‘High Concentrations’ in Ovaries
https://t.co/YDUd72gk9A #G8M",0.08,0.77,en,0,1.0,viralvideovlogs,6856,4580,,,,കേരളം
Sat Jun 19 00:03:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The mentality of many Lefties is often well aligned to victimhood behaviour and status.
This is why so many Lefties are so IN LOVE with Covid, vaccines, lockdowns and the cult of Covid. 
#COVIDVaccination #COVID19 #TakeOffYourMask #LabourParty",0.5,0.5333333333333333,en,1,1.0,hillww1,313,515,,,,
Sat Jun 19 00:03:41 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr",0.14444444444444446,0.19999999999999998,en,294,271.0,RatioScientiae,19854,19139,,,,"Maryland, USA"
Sat Jun 19 00:03:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,,0,,jockmcleod53,3068,4026,False,,,"Scotland, EU"
Sat Jun 19 00:03:57 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Govt, media &amp; HCWs are misleading Canadians saying #COVID19 vaccines are ""approved."" They are only approved for emergency use.

1980 Supreme Court, Reibl v Hughes: vax administrators must give patient sufficient information to make an informed choice. If injured, you can sue. https://t.co/c79d8wgbAl",0.0,1.0,en,74,47.0,GKaleniecki,1610,1746,,,,Canada
Sat Jun 19 00:04:41 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urgent action. 

We’ve seen in India and elsewhere just how quickly #COVID19 can rebound and overwhelm health systems. https://t.co/aIqRgcuk1X",0.1958333333333333,0.2875,en,176,143.0,chez831,2294,3682,,"['COVID19', 'Africa']",,Great up North 
Sat Jun 19 00:05:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,,0,,subirath,3370,3192,False,,,En el recuerdo.
Sat Jun 19 00:05:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,510,335.0,rschouman,290,2542,False,['COVID19'],,"Montréal, Québec"
Sat Jun 19 00:05:31 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,,0,,BeeMel0,3573,853,,,,In the secret place of God♥
Sat Jun 19 00:05:48 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,,0,,jasminepaigee,2551,584,,,,
Sat Jun 19 00:06:08 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,510,336.0,Spookykidxx,2580,188,False,['COVID19'],,20 | he/him
Sat Jun 19 00:06:27 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","""In Africa, #COVID19 cases have increased by 52% just in the past week &amp; deaths have increased by 32%. 

We expect things to only get worse.

Less than 2% of Africa’s population has been vaccinated. Vaccines donated next year will be far too late."" 

-@DrTedros @WHO #VaccinEquity https://t.co/Wo6WViwwfc",-0.14523809523809522,0.5023809523809525,en,32,32.0,vjmahon,1311,4328,,,,"Aireys Inlet, Australia"
Sat Jun 19 00:06:48 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,,0,,pepeMcGee,3028,3009,False,,, Australia 
Sat Jun 19 00:06:50 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","What happened in #India is now happening in #Uganda 

We need to stop being reactive to these situations and become more proactive. Just as we did during the #IndiaCovidCrisis we need to help #Uganda before it spreads to all of #Africa https://t.co/kC9Kj4lpIV",0.5,0.5,en,52,18.0,FairlieHall,684,1441,,['COVID19'],,"Perth, Western Australia"
Sat Jun 19 00:06:55 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.16666666666666666,0.18888888888888888,en,607,679.0,paintsandsings,1899,52,,,,
Sat Jun 19 00:06:57 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe as possible. One system, VAERS, records adverse events from patients and doctors and can signal a potential safety issue. More: https://t.co/xSe61xdKcE. https://t.co/MEreGYnKPK",0.3333333333333333,0.7314814814814815,en,101,60.0,LAItsTime,33,191,,,,"Los Angeles, CA"
Sat Jun 19 00:07:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,479,51.0,BenedictMPWhite,2968,4997,,"['COVID19', 'AstraZeneca']",,making tea
Sat Jun 19 00:07:19 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,512,337.0,azraeimuhamad,36754,637,False,['COVID19'],,Kuantan - Kuala Lumpur 
Sat Jun 19 00:07:26 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Any politician promoting lockdowns, mask mandates &amp; vaccines as a solution to covid19, are in full support of UN Agenda 21 and the coming one world government, a New World Order.",0.24318181818181817,0.5022727272727273,en,112,39.0,JaggerMickOZ,19120,19988,,,,
Sat Jun 19 00:07:46 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,512,338.0,_iqer,127,131,False,['COVID19'],,germany
Sat Jun 19 00:07:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,512,339.0,mistypalmsoasis,137,121,False,['COVID19'],,"22, she/her, bi, white"
Sat Jun 19 00:07:57 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,,0,,econoclast_j,774,3920,,,,UK
Sat Jun 19 00:08:01 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,513,340.0,hazimhalimmmm,11778,837,False,['COVID19'],,Bella fendi
Sat Jun 19 00:08:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 00:08:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 00:08:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,515,341.0,rfnzwa,495,625,False,['COVID19'],,Malaysia
Sat Jun 19 00:08:05 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr",0.14444444444444446,0.19999999999999998,en,295,272.0,inonzur77s,14,4,,,,
Sat Jun 19 00:08:07 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","New York is fully open and Michigan will be fully open by June 22. And Québec is much further along than Ontario.

As our neighbours move on it's time for us to follow. 

@fordnation open Ontario 100% and drop the mask mandate too.",0.02727272727272727,0.4909090909090909,en,276,103.0,schmatziez,14,44,,['COVID19'],,"Ottawa, Ontario"
Sat Jun 19 00:08:10 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Any politician promoting lockdowns, mask mandates &amp; vaccines as a solution to covid19, are in full support of UN Agenda 21 and the coming one world government, a New World Order.",0.24318181818181817,0.5022727272727273,en,113,40.0,ChrisCoon4,73939,15887,,,,North louisiana 
Sat Jun 19 00:08:15 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Israel will deliver more than a million doses of #COVID19 vaccines to the Palestinian Authority to help it fight the corona pandemic.

The 1st delivery, consisting of 100,000 vaccines, was transfered to the PA friday afternoon through Bitunia crossing.
https://t.co/7M3lWWr1J9",0.5,0.5,en,487,201.0,hazimhalimmmm,11778,837,,,,Bella fendi
Sat Jun 19 00:08:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,516,342.0,haziqwerty,58,570,False,['COVID19'],,
Sat Jun 19 00:08:36 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@DemMaj4Israel What kind of exchange deal stipulates that Palestine can't give any #vaccine to Palestinians in #GazaStrip?
Not to mention, surplus vaccines Israel obtained by breaking legal contracts
WTH?
#COVID19 #ApartheidIsrael #ICC4Israel #EndGazaSiege #FreePalestine https://t.co/Biu1l5hCoa",0.4,0.55,en,0,1.0,peter_donnelly,1448,2052,,,,
Sat Jun 19 00:08:37 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,516,343.0,aimanzom,561,500,False,['COVID19'],,Anor Londo
Sat Jun 19 00:08:38 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Back on the ""which mRNA #CovidVaccine is better"" train... #Moderna &amp; #Pfizer are both equally safe &amp; effective.
Check out our piece in @besthealthmag comparing &amp; contrasting the two #COVID19 vaccines ⤵️

#scicomm",0.4,0.45,en,8,4.0,miramaximos,1148,589,,[],,"Ontario, Canada"
Sat Jun 19 00:08:47 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,516,344.0,garymarrow,1168,1683,False,['COVID19'],,West Belfast
Sat Jun 19 00:08:47 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">SciBot</a>","Back on the ""which mRNA #CovidVaccine is better"" train... #Moderna &amp; #Pfizer are both equally safe &amp; effective.
Check out our piece in @besthealthmag comparing &amp; contrasting the two #COVID19 vaccines ⤵️

#scicomm https://t.co/YQdwrQT7tg",0.4,0.45,en,9,5.0,B0tSci,1236,81,,[],,
Sat Jun 19 00:08:48 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,,0,,hazimhalimmmm,11778,837,False,,,Bella fendi
Sat Jun 19 00:09:10 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,517,345.0,HambaliRamly_,503,661,False,['COVID19'],,"Manchester, England"
Sat Jun 19 00:09:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,517,346.0,IzzIzzat,106,132,False,['COVID19'],,YNWA
Sat Jun 19 00:09:25 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,409,108.0,Swift01_2000,1445,2797,,,,"Toronto, Canada"
Sat Jun 19 00:09:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,518,347.0,mattminxx,576,701,False,['COVID19'],,kb
Sat Jun 19 00:09:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Every day that supplies allow for further vaccines, we see the benefits. We're now down to 44 positive #COVID19 inpatients in hospital, 15 of those in ICU. 21 hospitals with just one case or less. Huge credit to public support &amp; for the take up of vaccines here. @HSELive",0.050841750841750855,0.39461279461279464,en,311,21.0,SineadFennell,1387,2588,,,,"Dublin, Ireland"
Sat Jun 19 00:09:38 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,410,109.0,jmt_18325,3224,2257,,,,Manitoba
Sat Jun 19 00:09:48 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",0.13333333333333333,0.45555555555555555,en,510,259.0,Iddonpaula1,104,267,,['COVID19'],,"South West, England"
Sat Jun 19 00:09:54 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,519,348.0,tidottidotdot,513,959,False,['COVID19'],,"Kuala Lumpur City, Kuala Lumpu"
Sat Jun 19 00:09:56 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Transplant recipients, hope is on the way. 

Thanks for bringing this to our attention, @KarlieInCali
#Covid_19 #COVID19 #COVIDVaccination 
https://t.co/B15UMX2SVS",0.2,0.2,en,13,9.0,CalcaraTina,130,183,,,,"Sebastopol, CA"
Sat Jun 19 00:10:18 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,519,349.0,irfanhamran,186,526,False,['COVID19'],,"Seremban, Negeri Sembilan"
Sat Jun 19 00:10:25 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,,0,,Rosenchild,13363,12138,False,,,"New York, NY"
Sat Jun 19 00:10:28 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,519,350.0,nylaryousuke,90,651,False,['COVID19'],,malaysia
Sat Jun 19 00:10:30 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,519,351.0,ekinidris,592,470,False,['COVID19'],,
Sat Jun 19 00:10:30 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@politico ⚕️ Learn from the Experts at @CDCgov

✅ For the BEST PROTECTION against #COVID19, @CDCgov recommends getting Two (2) Doses of mRNA #COVID19 #Vaccine

⚠️ Getting One (1) Dose of an mRNA #COVID19 #Vaccine only offers some protection against #COVID19

🖥️ https://t.co/1e0V7GwbFP https://t.co/g7MwpFREg6",0.3666666666666667,0.43333333333333335,en,1,1.0,Rosenchild,13363,12138,,,,"New York, NY"
Sat Jun 19 00:10:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr",0.14444444444444446,0.19999999999999998,en,296,273.0,YourBozo,1628,2120,,,,"Michigan, USA"
Sat Jun 19 00:10:34 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,519,352.0,advernonna,114,1874,False,['COVID19'],,boo's tangerine
Sat Jun 19 00:10:37 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,520,353.0,Hazardoustorm,23,176,False,['COVID19'],,United States
Sat Jun 19 00:10:38 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,520,354.0,munierrrrr,862,295,False,['COVID19'],,"Penang, Malaysia "
Sat Jun 19 00:10:46 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Transplant recipients, hope is on the way. 

Thanks for bringing this to our attention, @KarlieInCali
#Covid_19 #COVID19 #COVIDVaccination 
https://t.co/B15UMX2SVS",0.2,0.2,en,14,10.0,DruniHeidi,19808,20182,,,,United States of America
Sat Jun 19 00:10:49 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,3,4.0,JohnGasirabo,131,357,False,,,"Idaho, USA"
Sat Jun 19 00:11:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#Indonesia looks like it will be the next #India it was only a matter of time. #COVID19 #Corona #pandemic #vaccines #jakarta #bali #medan #Bogor #singapore #mumbai #delhi #india #masks #LockDown https://t.co/jh7t6BA4Ii,0.0,0.5,en,1,1.0,Madhan68812093,2,23,,,,
Sat Jun 19 00:11:47 +0000 2021,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,0.0,0.0,,0,,blackfacts,11200,7233,False,,,Everywhere!
Sat Jun 19 00:11:52 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,522,355.0,zarazorozuru,1284,942,False,['COVID19'],,Malaysia
Sat Jun 19 00:11:58 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,,0,,weilinkuang,475,300,,,,
Sat Jun 19 00:12:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,,0,,m_etxe_ar,46,162,,,,
Sat Jun 19 00:12:27 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Some good news for Friday. Yesterday we had our highest daily administration of vaccines at over 58,000. On course for up to 330,000 this week. Hospital #Covid19 inpatients down to 52 (24 hospitals with 2 or less), 18 in ICU. As always, let's protect this huge progress @HSELive",0.15555555555555559,0.3711111111111111,en,2061,145.0,SireOfSeth,60,129,,,,
Sat Jun 19 00:12:37 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">RetweetsMumbaiOne</a>",#Indonesia looks like it will be the next #India it was only a matter of time. #COVID19 #Corona #pandemic #vaccines #jakarta #bali #medan #Bogor #singapore #mumbai #delhi #india #masks #LockDown https://t.co/jh7t6BA4Ii,0.0,0.5,en,1,2.0,RetweetsMumbai,2164,8,,,,Mumbai
Sat Jun 19 00:12:42 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,,0,,LongCovidNYC,370,709,False,,,
Sat Jun 19 00:12:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 00:12:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
Sat Jun 19 00:12:47 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,523,357.0,nanaaaaaaaaaadd,236,699,False,['COVID19'],,
Sat Jun 19 00:12:59 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urgent action. 

We’ve seen in India and elsewhere just how quickly #COVID19 can rebound and overwhelm health systems.",0.1958333333333333,0.2875,en,177,144.0,LiverpoolBrenda,553,3828,,"['COVID19', 'Africa']",,Liverpool 👍🏿United Kingdom
Sat Jun 19 00:13:03 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Africa, Dr @MoetiTshidi calls out for much-needed COVID-19 vaccine doses during this critical time. https://t.co/KUDPXpqq22",0.125,0.325,en,115,103.0,lornarnold,104,162,,,,
